Station Number,State,Temp Min,Temp Max,DO Min,DO Max,pH Min,pH Max,Conductivity Min,Conductivity Max,BOD Min,BOD Max,Nitrate Min,Nitrate Max,Faecal Coliform Min,Faecal Coliform Max,Total Coliform Min,Total Coliform Max
2300,KERALA,22,32,6.7,7.1,6.3,7.3,39,1100,0.2,2.6,0.05,0.5,20,210,150,760
2303,KERALA,28,30,6.7,9.1,5.2,8.2,37,78,1,3.8,0.01,0.57,26,380,140,1850
2290,KERALA,22,32,6.7,7.5,5.8,7.7,85,182,1,2.6,0.01,1.42,55,400,100,1000
2299,KERALA,21,34,6.7,8.3,6.1,7.7,131,53500,0.3,2.4,0.01,0.23,10,150,100,500
2305,KERALA,28,31,6.7,9.7,6.1,7,39,66,0.1,2.8,0.01,0.32,19,80,85,540
2296,KERALA,24,32,6.7,8,6.2,7.4,24,122,0.3,2.1,0.01,0.35,10,150,100,740
2292,KERALA,22,34,6.7,6.7,6,7.5,74,39650,0.8,3.2,0.24,1.9,8,48,17,63
2306,KERALA,28,32,6.7,9.1,6.1,7.9,62,46500,0.1,3.3,0.01,0.66,32,490,110,1980
3473,KERALA,24,32,6.7,8.2,6.9,7.6,66,42600,0.7,2.7,0.01,0.51,5,170,31,750
1442,KERALA,27,35,6.7,7.4,6.2,7.8,75,223,0.4,6.3,0.01,0.3,100,940,400,2600
4620,MADHYA PRADESH,19,28,6.7,7.3,7.8,8.6,254,414,0.8,1.5,0.39,0.93,2,2,40,48
4619,MADHYA PRADESH,15,29,6.7,7.4,7.7,8.3,289,602,0.8,1.4,0.52,1.64,2,2,32,120
4611,MADHYA PRADESH,22,34,6.7,7.7,7.3,7.8,258,520,1.8,2,0.61,0.9,2,6,47,63
4613,MADHYA PRADESH,18.2,22.1,6.7,7.8,7.4,8.3,170,3420,1.6,6,0.34,1.6,2,140,39,540
4624,MADHYA PRADESH,24.5,27.6,6.7,6.7,7.1,8.3,310,682,1.5,2.3,0.13,1.52,2,18,34,94
4606,MADHYA PRADESH,23,30,6.7,7.4,7.3,8.4,167,288,0.5,1.2,0.01,0.44,2,2,3,25
4621,MADHYA PRADESH,21,28,6.7,7.2,7.8,8.7,300,521,0.5,1.4,0.69,1.03,2,2,33,49
4612,MADHYA PRADESH,22,38,6.7,7.5,7.3,7.9,198,593,1.8,2.4,0.14,1.99,2,32,48,210
4609,MADHYA PRADESH,26.5,33,6.7,7.6,7.4,7.9,267,541,0.7,1.4,0.14,0.96,2,18,26,46
2651,MAHARASHTRA,25,38,6.7,7.5,6.7,8.9,71,810,3,4.9,0.1,3.05,2,170,49,920
1461,MAHARASHTRA,20,30,6.7,7.5,6.9,8.4,79,50920,3,10,0.1,3.23,2,210,24,1600
2653,MAHARASHTRA,16,39,6.7,7.4,6.5,8.7,67,1970,3,4,0.1,3.3,11,220,23,430
2654,MAHARASHTRA,15,38,6.7,7.6,6.6,8.5,66,385,3,4,0.1,1.5,2,220,27,920
1092,MAHARASHTRA,24,30,6.7,7.5,6.7,8,71,3572,3,7,0.1,1.3,2,540,23,1600
2670,MAHARASHTRA,26,32,6.7,6.2,7.2,8,374,819,3,6.5,2.3,14.1,2,350,220,1800
1152,MAHARASHTRA,25,28,6.7,7.6,6.9,9,65,137,3,4,0.1,0.8,2,350,26,1600
2198,MAHARASHTRA,20,28,6.7,7.2,7,8,93,59500,3,9,0.3,2.8,6,540,33,1600
2671,MAHARASHTRA,20,28,6.7,7.4,6.5,8.1,85,66200,3,15,0.3,1.5,2,79,23,350
2672,MAHARASHTRA,25,36,6.7,7.6,6.8,8.8,67,590,3,5.4,0.1,8.7,2,350,39,1600
2168,MAHARASHTRA,22,37,6.7,7.3,6.1,7.8,129,58970,3,50,0.1,2.4,13,3500,46,9200
2676,MAHARASHTRA,22,30,6.7,7,6.5,8.1,64,55900,2,12,0.02,0.91,2,920,21,920
1151,MAHARASHTRA,28,29,6.7,7.2,6.6,7.7,80,233,3,4,0.2,1.7,2,220,40,540
1462,MAHARASHTRA,18,29,6.7,7.2,6.6,8.2,83,1010,3,5.8,0.2,1.8,9,350,34,1600
2685,MAHARASHTRA,18,29,6.7,7.2,6.6,8.5,127,23800,3,11,0.4,2.7,17,34,47,280
2686,MAHARASHTRA,18,29,6.7,7.4,6.5,7.9,74,997,3,4,0.2,6.82,8,220,23,540
2687,MAHARASHTRA,28,29,6.7,7.3,6.5,7.7,73,277,3,4,0.2,1.7,9,240,39,920
2688,MAHARASHTRA,28,29,6.7,7.4,6.5,7.8,73,176,3,4,0.2,1.7,2,540,39,1600
2689,MAHARASHTRA,26,29,6.7,7.2,6.5,7.8,64,1002,3,6.6,0.2,1.7,14,110,33,920
2696,MAHARASHTRA,15,40,6.7,7.4,6.8,8.5,87,15710,3,64,0.2,22.1,2,170,33,110000
2199,MAHARASHTRA,17,35,6.7,7,6.5,7.8,47,55780,1.8,13,0.16,0.7,6,1600,49,1600
2701,MAHARASHTRA,17,35,6.7,7.1,6.5,8.2,49,54950,2,11,0.13,1.58,4,110,39,210
2702,MAHARASHTRA,17,35,6.7,7.1,6.7,8,49,55750,2,12,0.05,1,2,540,31,920
2703,MAHARASHTRA,17,35,6.7,6.9,6.5,7.7,51,29790,2,50,0.22,1.4,5,920,46,1600
2704,MAHARASHTRA,17,35,6.7,6.9,7,7.7,50,58790,2,12,0.22,1.5,7,920,43,920
2706,MAHARASHTRA,25,30,6.7,7.6,6.5,8.5,121,212,3,8,0,1,2,280,2,920
2707,MAHARASHTRA,25,31,6.7,7.5,6.7,8.5,79,271,3,4,0,0.9,2,170,2,1600
2708,MAHARASHTRA,25,31,6.7,7.4,6.8,8.4,97,58300,3,11,0,1.6,2,280,2,1600
2709,MAHARASHTRA,21,32,6.7,7.4,7.3,8,74,288,3,4,0.1,1.2,4,350,11,1600
1093,MAHARASHTRA,25,32,6.7,7.4,6.7,8,97,3285,3,4,0.3,1.7,2,110,12,540
1094,MAHARASHTRA,24,32,6.7,7.4,6.6,7.9,64,958,3,4,0.1,2.1,11,79,33,920
2162,MAHARASHTRA,25,32,6.7,7.5,6.6,8,77,188,3,4,0.1,1.8,4,110,33,1600
2712,MAHARASHTRA,22,32,6.7,7.3,7.2,8,82,277,3,4,0.2,1.4,23,240,49,1600
2164,MAHARASHTRA,26,28,6.7,7,6.7,8.1,60,397,1.8,2.6,0.06,0.64,2,8,21,79
2713,MAHARASHTRA,26,28,6.7,6.9,6.9,7.8,54,12900,1.8,4,0.05,1.08,2,12,24,84
2714,MAHARASHTRA,26,28,6.7,7,7.3,7.8,59,10410,1.8,2.8,0.03,0.94,2,9,17,70
1424,MANIPUR,17,30,6.7,8.1,6.9,7.7,105,408,1.4,6.9,0.02,0.03,2,75,115,500
1457,MANIPUR,16,29,6.7,7.9,7.1,7.7,100,516,2.4,4.3,0.02,0.03,2,45,34,400
1627,MANIPUR,17,30,6.7,8.2,7,7.8,125,4225,2.7,4.3,0.03,0.03,2,35,160,350
1628,MANIPUR,17,28,6.7,7.1,6.8,7.6,120,445,2,4,0.03,0.03,2,30,240,600
2861,MANIPUR,18,29,6.7,7.6,6.9,7.8,190,460,2,4.5,0.02,0.04,2,45,80,395
2862,MANIPUR,17,30,6.7,7.7,6.3,7.4,110,420,2.1,4.9,0.03,0.03,2,135,55,395
2864,MANIPUR,16,30,6.7,7.8,7,7.9,90,482,2,3.2,0.03,0.03,2,65,30,290
1458,MANIPUR,17,30,6.7,8.1,7,7.7,130,482,2.7,3.9,0.02,0.17,2,25,120,380
1624,MANIPUR,18,30,6.7,8.3,7.2,7.9,94,411,2.7,3.8,0.03,0.03,2,50,105,370
2863,MANIPUR,16,29,6.7,8.1,7,7.6,115,390,2,3.8,0.03,0.03,2,20,45,200
2873,MANIPUR,17,28,6.7,7.8,7.1,7.6,150,458,2.3,3.8,0.03,0.03,2,45,105,295
1925,MANIPUR,16,30,6.7,8.1,6.9,7.6,65,407,2.7,4.4,0.02,0.03,2,55,40,350
2877,MANIPUR,17,30,6.7,7.9,7,7.7,91,340,1.8,3.8,0.03,0.03,2,10,30,300
1926,MANIPUR,18,31,6.7,7.9,7.1,7.8,65,460,2.6,4.2,0.02,0.03,55,152,35,555
2878,MANIPUR,16,29,6.7,7.6,7,7.6,135,452,2.8,4.4,,,2,30,20,375
2867,MANIPUR,17,30,6.7,7.8,7,7.5,150,470,2.6,4.7,0.03,0.03,2,40,15,450
2852,MANIPUR,15,28,6.7,8.1,7.1,7.6,150,401,2.9,3.9,0.02,0.03,2,45,70,300
2857,MANIPUR,17,28,6.7,8.2,7.1,7.4,190,476,2.6,4.1,0.03,0.03,2,55,135,200
2879,MANIPUR,15,28,6.7,7.8,7.1,7.8,130,439,2.1,4,0.02,0.03,2,35,50,200
1625,MANIPUR,19,31,6.7,6.2,6,7.9,270,1410,5.2,6,0.03,0.04,2,180,425,800
1626,MANIPUR,19,31,6.7,5.6,6.2,7.9,270,1220,5.1,6.2,0.03,0.03,2,205,410,790
2858,MANIPUR,18,30,6.7,5.9,6,7.8,288,643,2,5.6,0.03,0.03,2,90,140,580
2859,MANIPUR,18,31,6.7,8.5,7.1,7.5,70,224,2.7,4,0.02,0.03,2,5,30,85
2860,MANIPUR,19,30,6.7,6.8,5.8,7.9,160,624,3.1,4.8,0.02,0.03,2,85,160,440
2880,MANIPUR,17,28.2,6.7,7.8,6.9,7.4,130,516,1.8,4.5,0.03,0.03,2,65,50,250
1927,MANIPUR,16,28,6.7,7.9,7.1,7.8,29,389,2.7,3.8,0.03,0.03,2,60,125,250
2856,MANIPUR,17,28.3,6.7,7.9,6.9,7.6,170,550,2.9,4.4,0.03,0.04,2,60,170,350
2870,MANIPUR,19,29,6.7,8.3,7,7.6,170,305,2.6,3.7,,,2,10,35,180
2872,MANIPUR,19,30,6.7,8.5,7.1,7.9,122,360,2.7,4.9,0.03,0.03,2,20,75,180
2855,MANIPUR,16,28,6.7,8.4,7,7.4,127,387,2.2,3.8,0.02,0.03,2,75,150,400
2876,MANIPUR,17,29,6.7,8.3,6.9,7.6,120,420,2.6,4.4,0.02,0.04,2,55,100,305
3383,MEGHALAYA,17,28,6.7,7.5,7,7.8,62,144,1.5,2.3,0.29,0.51,8,32,84,280
3384,MEGHALAYA,17,30,6.7,7.5,6.8,7.8,71,150,1.5,7.1,0.25,0.52,12,38,70,170
1632,MEGHALAYA,17,30,6.7,8,7.1,7.8,64,87,1,1.8,0.4,0.57,170,1400,410,2200
4112,MEGHALAYA,18,30.9,6.7,7.7,7.1,7.5,68,110,1.1,2,0.31,0.47,79,1100,130,2100
1428,MEGHALAYA,15,26,6.7,7.6,2.7,4.4,190,700,3.2,5.5,0.2,0.3,2,14,4,58
3375,MEGHALAYA,14,26,6.7,7.2,2.3,3.3,1000,1480,3.3,5.5,0.2,0.36,2,2,2,12
3376,MEGHALAYA,15,32,6.7,8,6.7,7.3,142,430,1.2,1.8,0.42,0.85,13,49,110,280
1631,MEGHALAYA,12,22,6.7,7.4,6.6,7.1,59,72,3.2,6.5,0.46,0.65,210,2400,700,4900
3379,MEGHALAYA,14,27,6.7,7.7,5,6.6,40,72,1.2,1.9,0.28,0.47,11,26,63,170
1633,MEGHALAYA,18,29,6.7,7.7,7.1,7.6,67,94,1.3,1.8,0.32,0.54,110,410,430,2700
4111,MEGHALAYA,17,30.2,6.7,7.7,6.3,7.4,62,89,1,1.7,0.45,0.56,17,94,94,920
4326,MEGHALAYA,18,30,6.7,7.7,6.9,7.5,72,89,1.1,1.9,0.04,0.44,2,140,120,430
3353,MEGHALAYA,10,19,6.7,7.6,6.8,7.2,50,130,1.2,2.2,0.37,1.52,14,32,170,320
3354,MEGHALAYA,9,22,6.7,7.6,6.8,7.3,40,72,1.6,2.4,0.33,0.84,11,31,140,240
3355,MEGHALAYA,9,21,6.7,7.6,6.7,7.3,30,44,1.5,1.8,0.5,1.1,12,26,120,280
3356,MEGHALAYA,16,24,6.7,8,7.6,7.9,108,130,1,1.5,0.35,0.69,2,27,94,350
3350,MEGHALAYA,13,19,6.7,7.4,7,7.3,48,66,1.6,7.4,1,1.7,17,36,140,350
3351,MEGHALAYA,13,19,6.7,7.9,6.8,7.5,41,58,1.1,1.9,0.35,0.47,12,32,70,210
3352,MEGHALAYA,13,19,6.7,7.6,7.3,7.8,44,60,1.4,2.2,0.54,1,6,24,110,280
3359,MEGHALAYA,9,20,6.7,3.8,6.8,7.6,215,737,21,50,0.36,6.24,21000,110000,46000,240000
3360,MEGHALAYA,10,19,6.7,8.2,6.8,7.5,225,380,10.5,40,0.64,6.45,8400,110000,23000,280000
3361,MEGHALAYA,9,19,6.7,3.4,7.3,7.9,285,450,24,56,0.28,1.68,23000,210000,76000,460000
3362,MEGHALAYA,9,19,6.7,3.4,6.9,8.1,427,550,26,40,0.27,0.74,27000,230000,84000,490000
3357,MEGHALAYA,10,19,6.7,7.9,6.7,7.2,39,55,1.2,2.7,0.23,0.96,10,27,130,280
3358,MEGHALAYA,18,26,6.7,8.2,7,7.6,50,75,1,1.7,0.28,0.56,2,26,110,210
3363,MEGHALAYA,9,20,6.7,7.8,6.7,7.3,37,58,1.2,2.8,0.4,0.64,11,34,94,170
3364,MEGHALAYA,9,19,6.7,3.5,6.8,7.6,170,465,24,44,0.33,1,22000,130000,58000,280000
3365,MEGHALAYA,9,18,6.7,6,6.7,7.3,15,458,13,31,0.45,2.27,9100,79000,33000,240000
1427,MEGHALAYA,16.5,29,6.7,7.5,6.9,7.4,67,84,3.3,5.8,0.4,1.1,120,700,630,3300
3366,MEGHALAYA,16,27,6.7,7.6,6.9,8,25,84,1.4,5.4,0.31,0.84,38,120,220,840
1023,PUNJAB,12,35,6.7,6.9,7.1,8.1,288,630,4,17,0.69,4.63,1700,4300,14000,28000
1024,PUNJAB,12,34,6.7,3.8,7.1,8.1,472,1248,10,46,0.7,1.61,2100,7000,17000,28000
1295,PUNJAB,12,35,6.7,4.7,7.2,7.8,435,898,5,50,0.78,1.94,2100,9200,21000,63000
1473,PUNJAB,10,32,6.7,4.3,7.3,8,620,1452,10,42,0.6,0.98,2100,7000,21000,35000
1698,PUNJAB,14,34,6.7,4.9,7.1,7.8,417,952,11,28,0.72,1.13,2200,7000,21000,49000
1699,PUNJAB,11,30,6.7,4.4,7.3,7.8,328,998,4,21,0.58,0.91,1400,6300,13000,35000
1700,PUNJAB,12,29,6.7,4,7.2,7.9,532,1200,10,26,0.74,1.3,1700,6800,15000,41000
1701,PUNJAB,12,36,6.7,3.6,7.3,7.9,451,1240,9,25,0.72,1.32,1700,5800,17000,35000
1702,PUNJAB,13,34,6.7,4.4,7.2,7.8,323,980,8,21,0.62,0.93,1400,3400,14000,24000
1703,PUNJAB,14,34,6.7,4.2,7.1,8,510,1330,12,35,0.69,1.29,2300,5800,22000,35000
1704,PUNJAB,14,33,6.7,5.9,7.5,7.9,394,1410,8,64,0.51,1.02,1700,8400,17000,35000
1705,PUNJAB,14,34,6.7,6.5,7.4,7.9,313,1390,6,60,0.32,0.93,1500,4100,12000,24000
4159,PUNJAB,13,34,6.7,4.3,7,8.1,651,1840,11,59,0.75,1.21,1700,6300,21000,46000
4160,PUNJAB,13,36,6.7,3.6,7,8,750,2040,14,66,0.66,1.49,3100,9200,24000,48000
4162,PUNJAB,13,35,6.7,0,7,8,731,1227,30,210,0.98,2.51,49000,210000,140000,430000
1450,TAMIL NADU,24,31,6.7,6.7,7.3,7.3,920,1389,2,2,0.54,1.05,0,18,2,40
1159,TAMIL NADU,22,34,6.7,8,6,7.1,26,307,0,3.3,0.01,1.06,2,18,4,55
1160,TAMIL NADU,25,27,6.7,7.6,5.8,6.8,36,692,0,5.2,0.01,1.58,2,41,6,120
1161,TAMIL NADU,25,29,6.7,7.4,6.1,7.1,51,1132,0,5.5,0.06,1.64,4,63,8,170
1162,TAMIL NADU,24,29,6.7,7.9,6.3,7.4,90,274,0,6.4,0.02,2.44,4,50,9,140
1328,TAMIL NADU,25,26,6.7,7.9,5.7,6.8,29,481,0,4.2,0.02,1.16,2,17,6,70
1329,TAMIL NADU,23,24,6.7,8.2,5.8,7,28,471,0,3.5,0.05,0.98,2,17,4,63
1330,TAMIL NADU,25,29,6.7,7.5,6.2,7.7,135,2540,0,5.5,0.06,1.08,2,70,9,210
3025,TAMIL NADU,25,29,6.7,7.8,6.5,7.3,255,565,2.4,5.8,0.08,1.4,20,84,40,140
3026,TAMIL NADU,24,25,6.7,8,5.8,6.9,32,491,0,4,0.02,1.01,2,13,6,49
3027,TAMIL NADU,26,29,6.7,7,6.3,7.5,160,1044,2.3,6.4,0.01,9.13,12,70,34,210
3028,TAMIL NADU,25,29,6.7,7.4,6.2,6.8,55,184,0,3,0.02,1.66,7,23,17,70
3029,TAMIL NADU,25,30,6.7,7.1,6.2,7,56,253,0,6,0.02,2.36,5,70,14,210
10062,TAMIL NADU,25,25,6.7,6,7,7,286,286,2.2,2.2,0.02,0.02,84,84,170,170
3405,TRIPURA,21,28,6.7,7.9,6.6,7.4,114,189,1.1,2.7,0.26,2.73,11,170,110,220
3422,TRIPURA,21,27,6.7,7.6,6.9,7.4,106,177,1.2,2.5,0.21,1.61,58,120,150,220
3414,TRIPURA,20,28,6.7,7.5,6.9,7.8,113,174,0.7,2.5,0.17,2.46,46,110,130,220
3415,TRIPURA,20.5,28,6.7,7.5,7,7.7,102,177,0.5,2.6,0.2,1.35,31,130,110,240
3416,TRIPURA,21,27.5,6.7,7.6,7,7.4,119,193,1.1,2.6,0.21,1.1,46,120,120,220
3410,TRIPURA,21,28,6.7,7.9,6.8,7.7,111,167,0.9,2.8,0.25,1.34,43,150,110,220
3411,TRIPURA,21,28,6.7,7.9,6.7,7.4,117,181,0.8,2,0.3,111.28,63,120,110,220
1403,TRIPURA,20.5,27.5,6.7,7.4,6.1,7.7,111,191,0.6,2.8,0.28,1.09,94,150,150,280
1404,TRIPURA,20.5,27.5,6.7,7.7,6.7,7.7,118,212,0.6,2.7,0.17,1.1,70,150,130,240
3406,TRIPURA,21.5,28.5,6.7,7.9,7,7.7,106,183,0.6,1.9,0.25,2.63,63,170,150,280
3407,TRIPURA,21,28,6.7,7.7,6.6,7.4,111,169,0.4,1.9,0.26,2.41,46,150,150,240
3408,TRIPURA,20.5,27.5,6.7,8,6.2,7.5,109,162,0.4,1.9,0.28,1.72,31,140,140,280
3409,TRIPURA,21.5,27.5,6.7,7.6,6.6,7.3,111,163,0.6,2.9,0.35,1.67,63,170,170,280
1726,TRIPURA,21,28,6.7,7.8,6.6,7.7,112,189,0.5,2.5,0.23,0.83,79,150,130,240
3397,TRIPURA,22,28,6.7,7.6,6.6,7.7,121,233,1.1,3.8,0.31,2.52,150,350,240,920
3401,TRIPURA,21.5,27.5,6.7,7.9,6.6,7.5,109,174,0.4,2.3,0.29,3.34,70,170,170,280
3402,TRIPURA,21,28,6.7,7.9,6.8,7.7,112,198,0.5,2.4,0.27,1.94,58,170,130,220
3403,TRIPURA,21,28,6.7,8.1,6.7,7.6,105,175,0.7,2.1,0.28,1.61,40,170,120,280
3421,TRIPURA,20,27,6.7,7.8,6.8,7.3,112,173,0.4,2.1,0.25,2.26,58,170,150,240
3398,TRIPURA,21,27.5,6.7,7.3,6.6,7.3,110,172,0.3,2.5,0.27,2.07,70,170,150,350
3399,TRIPURA,21.5,28,6.7,7.9,6.3,7.3,110,179,0.3,2.3,0.28,1.98,70,210,170,280
3400,TRIPURA,21.5,27.5,6.7,7.7,6.7,7.6,111,188,0.7,2.2,0.31,2,63,170,150,280
3404,TRIPURA,21,27.5,6.7,7.6,6.6,7.3,106,175,0.7,2.2,0.23,2.3,94,170,150,280
3420,TRIPURA,21,27,6.7,7.9,7,7.4,109,167,0.9,1.9,0.23,1.84,70,130,110,240
3412,TRIPURA,21.5,28,6.7,7.8,6.9,7.6,105,177,1.8,2.9,0.29,2.54,31,130,130,220
3413,TRIPURA,21,28,6.7,7.8,6.9,7.5,110,179,1.4,2.9,0.28,2.85,48,130,120,240
1014,HIMACHAL PRADESH,6,18,6,9.7,7.5,8.4,90,303,0.1,0.1,0,0.4,23,79,130,280
1015,HIMACHAL PRADESH,5,17,8,9.8,7.5,8.6,78,299,0.1,0.1,0,0.3,31,94,170,430
1016,HIMACHAL PRADESH,9,27,5,8,7,8.7,206,300,0.2,0.7,0,0.9,12,17,33,130
1018,PUNJAB,17.2,18,7.5,8.6,7.5,8.5,230,272,0.6,0.6,0.7,1.2,230,300,400,430
1293,PUNJAB,17.4,25,6.4,7.8,7.3,8,275,495,1.6,2.5,1,2,140,930,430,1400
1814,PUNJAB,16,20,7.8,8.2,7.5,7.9,252,267,0.4,1.2,0.4,1.2,170,230,400,460
1019,PUNJAB,17.2,26,7.6,8.1,7.3,7.8,205,992,1.2,2.6,0.4,2,110,390,400,640
1380,PUNJAB,17,22,7.6,8.9,7.5,8.5,238,372,0.8,2.5,1.2,1.4,90,150,140,390
1690,PUNJAB,12,24,6,6.7,7.2,7.7,388,432,1.2,2.6,1,1.6,140,280,300,640
1020,PUNJAB,14,24,4,4.4,7,7.6,502,1096,13,24,1,4.3,35000,43000,50000,64000
1021,PUNJAB,15,26,5.5,8,7.2,7.7,351,714,4,10,0.6,2.6,280,14000,640,30000
1381,PUNJAB,12,21,2.1,4,7.1,7.8,398,810,4,10.2,3.8,4.6,3000,7500,6000,14000
1691,PUNJAB,16,25,7.7,8.4,7.3,8.4,260,275,1.2,2,0.4,1.2,110,210,280,390
1692,PUNJAB,16.2,26,7.5,8.4,7.2,8.2,182,281,1.2,2,0.4,1.2,150,230,390,460
1022,PUNJAB,13,22,4.8,5.8,7.4,7.8,296,398,2,2.9,3.1,3.5,400,700,750,1100
1062,UTTAR PRADESH,18,25,6.5,9.5,7.2,8.4,210,290,2.1,3.6,0,0.5,550,1100,1100,1500
2488,UTTAR PRADESH,23,23,6.2,7.6,6.7,7.8,164,270,2,2.3,0,0.2,370,410,550,630
1145,UTTAR PRADESH,20,23,7.1,7.8,7.1,7.5,220,250,2.3,3.5,0,0.2,430,430,610,1400
2490,UTTAR PRADESH,20,20,8,8.8,7.1,7.6,200,250,2,3.5,0,0.1,370,370,410,1500
1063,UTTAR PRADESH,12,32,6.4,10.2,7.2,8.7,190,436,1.9,4.2,0,0.3,1400,2800,2600,4900
1066,UTTAR PRADESH,12,32,6.2,9.8,7.6,8.8,199,510,2.2,4.6,0,0.3,2100,3800,3900,7000
1146,UTTAR PRADESH,12,33,6.6,9.8,7.4,8.8,215,372,2.1,3.2,0,0.3,1500,3100,2400,5800
1067,UTTAR PRADESH,12,33,6.4,10,7.3,8.9,238,402,2.2,4,0,0.4,2200,4000,2800,6300
1068,UTTAR PRADESH,12,33,5.4,8,7.1,8.8,294,532,4,7.4,0,0.5,12000,26000,31000,84000
1147,UTTAR PRADESH,18,25,7.2,9,7.8,8.1,201,269,3.7,4.5,0.8,0.9,4900,6300,8100,8800
2498,UTTAR PRADESH,18,25,7.3,9.2,7.8,8.1,198,262,3.4,4.4,0.8,0.9,4700,5900,7700,8600
1046,UTTAR PRADESH,19.6,30.1,7.2,8.9,7.4,8.4,298,520,3.3,4.6,0,1.3,13000,22000,26000,35000
2487,UTTAR PRADESH,19.3,30.3,7.2,8.8,7.5,8.4,312,508,3.5,4.5,0,1.3,14000,24000,28000,38000
1049,UTTAR PRADESH,20,30.6,7,8.7,7.4,8.4,365,499,3.4,4.8,0,1.5,17000,26000,32000,39000
2485,UTTAR PRADESH,19,30,7.6,8.5,7.5,7.8,352,387,2.1,2.3,0,0.5,1100,1700,2000,2800
2486,UTTAR PRADESH,19,28,8.1,8.7,7.8,7.9,366,412,2.3,2.5,0,0.5,1300,2100,2100,4000
1070,UTTAR PRADESH,12,31,7.5,8.7,7.9,8.8,245,776,2.5,8.6,0,0,1400,3100,2700,5000
1071,UTTAR PRADESH,19,26,7,7.8,8.4,8.8,382,430,4.2,5.3,0,0,23000,33000,40000,49000
1073,UTTAR PRADESH,19.5,26.5,7,8,8.4,8.8,380,412,3.5,4.8,0,0,22000,22000,22000,34000
2502,UTTAR PRADESH,19,20,7.6,8.7,7.4,7.6,270,356,1.5,2,0,0,70,70,130,170
1074,BIHAR,22,36,7.8,10.2,7.8,9.3,262,647,2.3,2.8,0,0,800,5000,2800,16000
2551,BIHAR,21,35,7.7,9.8,8,9.3,276,657,2.5,2.9,0,0,1400,9000,5000,24000
1077,BIHAR,16,39,7.4,9.3,7.9,9.2,242,498,2,2.9,0,0,700,16000,2200,24000
2556,BIHAR,18,39,7,8.8,7.7,8.7,133,296,1.2,2.3,0,0,500,1100,900,2200
2564,BIHAR,23,35,7.9,8.8,7.8,8.5,228,338,2.3,2.8,0,0,800,3000,2400,9000
2552,BIHAR,16,40,7.4,8.8,7.6,9.1,256,559,2.6,3,0,0,2800,16000,9000,24000
1079,BIHAR,16,37,6.9,9,7.9,9.2,259,584,2,2.8,0,0,900,9000,2800,24000
2555,BIHAR,17,38,6.8,8.8,7.2,8.7,362,772,2.2,2.6,0,0,700,1400,2200,5000
2553,BIHAR,19,38,7,9.2,7.7,9.1,260,514,2,2.6,0,0,800,5000,2200,16000
1817,BIHAR,17,29,7,8.6,7.7,8.1,230,363,2,2.5,0,0,700,1700,1700,5000
1815,BIHAR,14,28,7.5,8.4,7.6,8,237,366,2.2,2.8,0,0,1400,9000,3000,24000
1818,BIHAR,16,28,7.5,8.5,7.6,8,237,375,2.1,2.7,0,0,1100,5000,2400,16000
2554,BIHAR,18,28,7.5,8.4,7.6,8,185,370,2,2.6,0,0,900,3000,2200,9000
1819,BIHAR,16,27,7.5,8.4,7.5,8,184,394,2.1,2.7,0,0,1100,5000,3000,16000
1816,BIHAR,16,28,7.6,8.6,7.8,8.1,251,395,2.4,2.8,0,0,1300,5000,3000,16000
3113,BIHAR,22,39,7.8,9.8,8,9.3,272,586,2,2.7,0,0,800,5000,2200,16000
3114,BIHAR,16,38,7.6,9.4,7.5,9.2,246,492,2,2.6,0,0,500,1700,1700,5000
3115,BIHAR,18,30,7.8,8,7.8,8.1,235,335,2,2.6,0,0,700,1700,1400,9000
3116,BIHAR,18,28,7.6,8.5,7.8,8,238,378,2,2.3,0,0,500,1300,1300,8000
3117,BIHAR,18,28,7.6,8.5,7.7,8,185,364,2,2.5,0,0,500,1400,1400,5000
3122,BIHAR,16,37,7.2,9.3,3.2,9.2,268,584,2,2.7,0,0,800,3000,2200,9000
3123,BIHAR,16,28,6.9,8.6,7.7,8.1,235,372,1.8,2.5,0,0,700,1700,1700,3500
3118,BIHAR,16,28,7.6,8.5,7.9,8.1,193,388,2,2.5,0,0,800,2200,1700,9000
1080,WEST BENGAL,19,32,3.8,9.8,7.5,8.3,213,422,0.4,7.2,0.6,2.2,8000,140000,13000,280000
2511,WEST BENGAL,19,32,5.2,9.5,7.6,8.6,153,433,1.3,4.9,0.1,1.7,13000,110000,23000,140000
2506,WEST BENGAL,20,33,3.3,9.8,7.8,8.6,167,362,1.4,16,0.2,1.9,7000,80000,11000,140000
1054,WEST BENGAL,20,34,4.1,8.5,7.8,8.5,175,365,1.8,6.6,0.1,2.1,17000,140000,30000,220000
1472,WEST BENGAL,20,33,3.6,8.9,7.6,8.5,199,358,1.2,6.4,0.2,1,50000,240000,70000,300000
1053,WEST BENGAL,19,33,4.5,9.7,7.7,8.5,177,367,2.9,8.4,0,0.5,50000,400000,110000,650000
1471,WEST BENGAL,18,33,4.2,10.2,7.6,8.4,208,355,1,5.6,0.2,1,22000,240000,50000,500000
1470,WEST BENGAL,20,34,3,9.2,7.5,8.2,212,374,1.2,7.1,0.2,0.8,65000,700000,115000,1400000
1052,WEST BENGAL,19,34,2.9,8.6,7.4,8.5,225,1018,1.2,5.1,0.2,0.5,4000,240000,13000,500000
